6
6
6
6
10
19
19
19
341
341
341
341
342
342
342
343
379
379
379
379
380
380
380
380
381
381
381
387
1079
1086
1086
1086
1097
1097
1122
1122
1123
1141
1141
1142
1142
1142
1152
1152
1152
1173
1173
1173
1182
1182
1182
1182
1213
1225
1225
1227
1227
1227
1227
1256
